corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,context_utterances,MLU,pos_tag,age,age_months
Thomas,Thomas_2_4/020326.xml,u652,5,1,MOT,Mother,Mother,where is it ?,,5.329,pro:int cop pro:per,P2Y03M26D,28.0
Thomas,Thomas_2_4/020326.xml,u653,5,2,MOT,Mother,Mother,there it is .,,5.329,adv pro:per cop,P2Y03M26D,28.0
Thomas,Thomas_2_4/020326.xml,u1400,6,0,CHI,Target_Child,Thomas,Purdie doing ?,"MOT: you carry on eating your tea .
CHI: oh a crying .
MOT: oh Purdie's crying here .
MOT: Purdie what are you doing ?
MOT: what's the matter ?",1.907,n:prop part,P2Y03M26D,28.0
Thomas,Thomas_2_4/020326.xml,u1401,6,1,MOT,Mother,Mother,what's Purdie doing ?,,5.329,pro:int n:prop part,P2Y03M26D,28.0
Thomas,Thomas_2_4/020326.xml,u1402,6,2,MOT,Mother,Mother,she's looking at Felix through the fence .,,5.329,pro:sub part prep n:prop prep det:art n,P2Y03M26D,28.0
Thomas,Thomas_2_4/020130.xml,u25,1,0,CHI,Target_Child,Thomas,Nin Nin where Bow has gone ?,"CHI: a big splash juice .
MOT: oh you've caused a big splash with juice have you ?
MOT: there we are .
MOT: I've wiped it clean .
CHI: wet .",1.566,n:prop pro:rel n:prop 0v part,P2Y01M30D,26.0
Thomas,Thomas_2_4/020130.xml,u26,1,1,MOT,Mother,Mother,where as the Bow gone ?,,5.194,pro:rel v det:art n:prop part,P2Y01M30D,26.0
Thomas,Thomas_2_4/020130.xml,u27,1,2,MOT,Mother,Mother,I think she's probably waiting to go outside .,,5.194,pro:sub v pro:sub adv part inf v,P2Y01M30D,26.0
Thomas,Thomas_2_4/020911.xml,u340,1,0,CHI,Target_Child,Thomas,where as it all gone ?,"MOT: yes .
MOT: Grandad's taking you isn't he ?
CHI: yes .
CHI: and Nana and Mummy .
MOT: and Nana and Mummy three of us to hold your hand .",2.331,pro:rel aux pro:per co,P2Y09M11D,33.0
Thomas,Thomas_2_4/020911.xml,u341,1,1,INV,Investigator,Dimitra,do you know if you tips all down everything is going to fall on the floor again ?,,3.913,mod pro:per v comp pro:per v post adv pro:indef aux part prep n prep det:art n adv:tem,P2Y09M11D,33.0
Thomas,Thomas_2_4/020911.xml,u342,1,2,INV,Investigator,Dimitra,we don't want that .,,3.913,pro:sub mod v pro:dem,P2Y09M11D,33.0
Thomas,Thomas_2_4/020911.xml,u1051,2,0,CHI,Target_Child,Thomas,oh where my hat ?,"CHI: no .
MOT: obviously not .
MOT: oh bless you .
INV: oh thank you .
INV: Thomas .",2.331,co pro:rel det:poss n,P2Y09M11D,33.0
Thomas,Thomas_2_4/020911.xml,u1052,2,1,MOT,Mother,Mother,where's your hat ?,,5.144,pro:int det:poss n,P2Y09M11D,33.0
Thomas,Thomas_2_4/020911.xml,u1053,2,2,MOT,Mother,Mother,it's here .,,5.144,pro:per n,P2Y09M11D,33.0
Thomas,Thomas_2_4/020722.xml,u705,1,0,CHI,Target_Child,Thomas,what happening now ?,"MOT: if we don't know when it is and where it is and what time .
CHI: xxx a post .
CHI: letterbox doing ?
MOT: oops a daisy .
CHI: letters .",1.995,pro:int part adv:tem,P2Y07M22D,32.0
Thomas,Thomas_2_4/020722.xml,u706,1,1,MOT,Mother,Mother,what's happening now ?,,5.086,pro:int part adv:tem,P2Y07M22D,32.0
Thomas,Thomas_2_4/020722.xml,u707,1,2,MOT,Mother,Mother,well it looks like you're emptying the postbox .,,5.086,co pro:per v conj pro:per part det:art,P2Y07M22D,32.0
Thomas,Thomas_2_4/020907.xml,u641,1,0,CHI,Target_Child,Thomas,them doing ?,"CHI: what's there ?
MOT: that's an empty glass case .
MOT: Daddy as left his glass case at home hasn't he ?
MOT: a case for his glass .
MOT: and what's",2.376,pro:obj part,P2Y09M07D,33.0
Thomas,Thomas_2_4/020907.xml,u642,1,1,MOT,Mother,Mother,what are they doing ?,,5.281,pro:int cop pro:sub part,P2Y09M07D,33.0
Thomas,Thomas_2_4/020907.xml,u643,1,2,MOT,Mother,Mother,yes .,,5.281,co,P2Y09M07D,33.0
Thomas,Thomas_2_4/031003.xml,u4,1,0,CHI,Target_Child,Thomas,what should a minute this digger put his big level up very high Mummy ?,"CHI: ta .
CHI: look .
MOT: right .
CHI: Mummy ?
MOT: yes ?",3.358,pro:int mod det:art n det:dem n v det:poss adj n adv adv adj n:prop,P3Y10M03D,46.0
Thomas,Thomas_2_4/031003.xml,u5,1,1,MOT,Mother,Mother,putting his big digger up very high ?,,6.022,part det:poss adj n adv adv adj,P3Y10M03D,46.0
Thomas,Thomas_2_4/031003.xml,u6,1,2,MOT,Mother,Mother,that's the uh,,6.022,pro:dem det:art,P3Y10M03D,46.0
Thomas,Thomas_2_4/031003.xml,u346,2,0,CHI,Target_Child,Thomas,what's your name Mummy ?,"MOT: you need the chocolate to eat ?
MOT: I'm sure in a minute we can treat ourselves to one of them don't you ?
CHI: yummy yummy yummy .
MOT: I think these little ones we made in tiny cases are quite good aren't they ?
MOT: we'll hafta we'll hafta think about these for",3.358,pro:int det:poss n n:prop,P3Y10M03D,46.0
Thomas,Thomas_2_4/031003.xml,u347,2,1,MOT,Mother,Mother,what's my name ?,,6.022,pro:int det:poss n,P3Y10M03D,46.0
Thomas,Thomas_2_4/031003.xml,u348,2,2,MOT,Mother,Mother,my name's Mummy .,,6.022,det:poss n n:prop,P3Y10M03D,46.0
Thomas,Thomas_2_4/020324.xml,u1193,1,0,CHI,Target_Child,Thomas,where has man gone ?,"CHI: there little Po .
MOT: little Po .
CHI: Nin Nin .
CHI: driver .
CHI: a the broom .",1.906,pro:int 0v n part,P2Y03M24D,28.0
Thomas,Thomas_2_4/020324.xml,u1194,1,1,MOT,Mother,Mother,where as the man gone from the car ?,,5.108,pro:rel v det:art n part prep det:art n,P2Y03M24D,28.0
Thomas,Thomas_2_4/020324.xml,u1195,1,2,MOT,Mother,Mother,I don't know darling .,,5.108,pro:sub mod v co,P2Y03M24D,28.0
Thomas,Thomas_2_4/020325.xml,u545,1,0,CHI,Target_Child,Thomas,where the helicopter ?,"MOT: are you watching a helicopter ?
MOT: is it really a helicopter ?
CHI: yes .
MOT: no .
MOT: it's an aeroplane that .",1.822,pro:int det:art n,P2Y03M25D,28.0
Thomas,Thomas_2_4/020325.xml,u546,1,1,MOT,Mother,Mother,where's the helicopter ?,,5.773,pro:int det:art n,P2Y03M25D,28.0
Thomas,Thomas_2_4/020325.xml,u547,1,2,MOT,Mother,Mother,it did sound like a helicopter .,,5.773,pro:per mod v co det:art n,P2Y03M25D,28.0
Thomas,Thomas_2_4/020325.xml,u938,2,0,CHI,Target_Child,Thomas,truck doing ?,"MOT: it's a very fancy machine isn't it ?
CHI: Nin Nin .
CHI: hm .
CHI: Nin Nin .
MOT: yes .",1.822,n part,P2Y03M25D,28.0
Thomas,Thomas_2_4/020325.xml,u939,2,1,MOT,Mother,Mother,what's the truck doing ?,,5.773,pro:int det:art n part,P2Y03M25D,28.0
Thomas,Thomas_2_4/020325.xml,u940,2,2,MOT,Mother,Mother,well we can't see now but he must be checking the lamps further down the street .,,5.773,co pro:sub mod v adv:tem conj pro:sub mod aux part det:art n v prep det:art n,P2Y03M25D,28.0
Thomas,Thomas_2_4/031002.xml,u937,1,0,CHI,Target_Child,Thomas,please can I have um a bit of that crunchy bit ?,"MOT: there are three holes on this cake .
MOT: one two three four !
MOT: that must have been where the candles were .
CHI: Mummy .
MOT: how how old is Isabelle ?",3.678,co mod pro:sub v det:art n prep det:dem adj n,P3Y10M02D,46.0
Thomas,Thomas_2_4/031002.xml,u938,1,1,MOT,Mother,Mother,the crunchy icing ?,,6.56,det:art adj n,P3Y10M02D,46.0
Thomas,Thomas_2_4/031002.xml,u939,1,2,MOT,Mother,Mother,it as got white piped icing with a lemon on it at the side .,,6.56,pro:per aux part n v part prep det:art n prep pro:per prep det:art n,P3Y10M02D,46.0
Thomas,Thomas_2_4/020709.xml,u520,1,0,CHI,Target_Child,Thomas,where squirrel gone ?,"CHI: hello .
CHI: a big tummy .
MOT: that's not nice is it ?
MOT: just think you've all these pieces on the floor to pick up later .
MOT: oh while you're making a mess I'm going to have a look at this book because I can see a picture of a squirrel .",2.062,pro:rel n part,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u521,1,1,MOT,Mother,Mother,where as the squirrel gone ?,,5.444,pro:rel v det:art n part,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u522,1,2,MOT,Mother,Mother,there he is .,,5.444,adv pro:sub cop,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u635,2,0,CHI,Target_Child,Thomas,happen the digger ?,"MOT: oh yes .
MOT: Dimitra will sit down yes .
CHI: a big digger minute .
CHI: the digger .
CHI: happen the digger ?",2.062,v det:art n,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u636,2,1,MOT,Mother,Mother,what as happened to the digger ?,,5.444,pro:int aux part prep det:art n,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u637,2,2,MOT,Mother,Mother,he's over here .,,5.444,pro:sub prep n,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u1028,3,0,CHI,Target_Child,Thomas,Dimitra one ?,"INV: is there no driver ?
CHI: no !
INV: ah oh now .
INV: maybe you we can get somebody else to drive the train .
INV: do you have a driver for the train in your toys ?",2.062,n:prop pro:indef,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u1029,3,1,INV,Investigator,Dimitra,where's Dimitra's one ?,,4.452,pro:int n:prop pro:indef,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u1030,3,2,INV,Investigator,Dimitra,ah maybe he decided to go for a holiday .,,4.452,co adv pro:sub v inf v prep det:art n,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u1097,4,0,CHI,Target_Child,Thomas,run away ?,"INV: I thought he was a very good driver .
CHI: naughty driver .
CHI: bit naughty driver .
INV: was he a bit of a naughty driver ?
INV: what did he do ?",2.062,part adv,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u1098,4,1,INV,Investigator,Dimitra,he ran away ?,,4.452,pro:sub v adv,P2Y07M09D,31.0
Thomas,Thomas_2_4/020709.xml,u1099,4,2,INV,Investigator,Dimitra,I don't think he ran away .,,4.452,pro:sub mod v pro:sub v adv,P2Y07M09D,31.0
Thomas,Thomas_2_4/021128.xml,u551,1,0,CHI,Target_Child,Thomas,where as that big thing gone on the railway ?,"MOT: delivery .
MOT: that's a new one .
MOT: mhm .
MOT: do you like those trains Thomas ?
MOT: yeah .",2.381,pro:rel aux det:dem adj n part prep det:art,P2Y11M28D,36.0
Thomas,Thomas_2_4/021128.xml,u552,1,1,MOT,Mother,Mother,what big thing on the railway ?,,5.754,pro:int adj n prep det:art,P2Y11M28D,36.0
Thomas,Thomas_2_4/021128.xml,u553,1,2,MOT,Mother,Mother,oh drink that nicely please .,,5.754,co n pro:rel adv v,P2Y11M28D,36.0
Thomas,Thomas_2_4/021100.xml,u1357,1,0,CHI,Target_Child,Thomas,I not need that ?,"CHI: it's on fire engine .
MOT: can you manage to use that as a hose ?
CHI: no .
CHI: that's a hose .
MOT: this is a hose .",2.602,pro:sub neg v pro:dem,P2Y11M00D,35.0
Thomas,Thomas_2_4/021100.xml,u1358,1,1,MOT,Mother,Mother,which do you not need Thomas ?,,5.387,pro:int mod pro:per neg n n:prop,P2Y11M00D,35.0
Thomas,Thomas_2_4/021100.xml,u1359,1,2,MOT,Mother,Mother,that,,5.387,comp,P2Y11M00D,35.0
Thomas,Thomas_2_4/021114.xml,u1001,1,0,CHI,Target_Child,Thomas,jumps about like this ?,"MOT: is that the program that's on now ?
CHI: yeah .
MOT: what happens to his Wellingtons Thomas ?
CHI: put on a Wellingtons .
MOT: he puts on his Wellingtons and what happens ?",2.463,v adv prep pro:dem,P2Y11M14D,35.0
Thomas,Thomas_2_4/021114.xml,u1002,1,1,MOT,Mother,Mother,he jumps about like this ?,,5.98,pro:sub v adv prep pro:dem,P2Y11M14D,35.0
Thomas,Thomas_2_4/021114.xml,u1003,1,2,MOT,Mother,Mother,alright .,,5.98,co,P2Y11M14D,35.0
Thomas,Thomas_2_4/021114.xml,u1342,2,0,CHI,Target_Child,Thomas,what's under here ?,"MOT: the mudguard .
MOT: and
CHI: what's this ?
MOT: that's all the frame of the bicycle .
MOT: do you know what these are ?",2.463,pro:int prep n,P2Y11M14D,35.0
Thomas,Thomas_2_4/021114.xml,u1343,2,1,MOT,Mother,Mother,what's under there ?,,5.98,pro:int prep n,P2Y11M14D,35.0
Thomas,Thomas_2_4/021114.xml,u1344,2,2,MOT,Mother,Mother,I don't know .,,5.98,pro:sub mod v,P2Y11M14D,35.0
Thomas,Thomas_2_4/020020.xml,u788,1,0,CHI,Target_Child,Thomas,where as a football gone ?,"CHI: see you .
MOT: see you football .
CHI: what's the pot .
MOT: the pot .
CHI: where's a football ?",1.672,pro:rel aux phon part,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u789,1,1,MOT,Mother,Mother,where as the football gone ?,,5.112,pro:rel v det:art part,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u790,1,2,MOT,Mother,Mother,I think you've put it in the pot .,,5.112,pro:sub v pro:per v pro:per prep det:art n,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u907,2,0,CHI,Target_Child,Thomas,where's a ball ?,"MOT: and that's a pink pig with a curly tail .
MOT: what does the pig say ?
MOT: oink oink oink oink .
CHI: where as a ball gone ?
CHI: where's a ball ?",1.672,pro:int phon n,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u908,2,1,MOT,Mother,Mother,where's the ball ?,,5.112,pro:int det:art n,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u909,2,2,MOT,Mother,Mother,this is an orange ball .,,5.112,pro:dem cop det:art adj n,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u1161,3,0,CHI,Target_Child,Thomas,where as xxx all gone ?,"MOT: that's an egg .
CHI: um Nin Nin Nin Nin .
MOT: yes .
CHI: where as xxx all gone ?
MOT: where's what darling ?",1.672,pro:rel aux co,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u1162,3,1,MOT,Mother,Mother,where as what gone ?,,5.112,pro:rel aux pro:int part,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u1164,3,2,MOT,Mother,Mother,sorry I can't tell what you're saying .,,5.112,adj pro:sub mod v pro:int pro:per part,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u1392,4,0,CHI,Target_Child,Thomas,where a blue ?,"MOT: no .
MOT: why ?
MOT: what's the matter ?
MOT: tell Mummy what's the matter .
CHI: blue .",1.672,pro:int phon n,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u1393,4,1,MOT,Mother,Mother,where's the blue pencil ?,,5.112,pro:int det:art adj n,P2Y00M20D,25.0
Thomas,Thomas_2_4/020020.xml,u1394,4,2,MOT,Mother,Mother,I think you've put it back in the box .,,5.112,pro:sub v pro:per v pro:per adv prep det:art n,P2Y00M20D,25.0
Thomas,Thomas_2_4/020626.xml,u9,1,0,CHI,Target_Child,Thomas,where as hands gone ?,"CHI: why ?
CHI: beep beep beep beep beep beep beep .
MOT: why's Thomas being a noisy boy ?
MOT: why's Thomas being a noisy boy ?
CHI: no .",1.982,pro:rel aux n part,P2Y06M26D,31.0
Thomas,Thomas_2_4/020626.xml,u10,1,1,MOT,Mother,Mother,where have your hands gone ?,,5.45,pro:rel v det:poss n part,P2Y06M26D,31.0
Thomas,Thomas_2_4/020626.xml,u11,1,2,MOT,Mother,Mother,you're sitting on them .,,5.45,pro:per part prep pro:obj,P2Y06M26D,31.0
Thomas,Thomas_2_4/020626.xml,u123,2,0,CHI,Target_Child,Thomas,what has it brought ?,"MOT: there are some people who live behind us who moved into their new house .
CHI: hm .
MOT: so it's possible that there's a big lorry bringing something for them .
CHI: big lorry .
MOT: a big delivery lorry .",1.982,pro:int 0v pro:per v,P2Y06M26D,31.0
Thomas,Thomas_2_4/020626.xml,u124,2,1,MOT,Mother,Mother,what have you brought ?,,5.45,pro:int v pro:per v,P2Y06M26D,31.0
Thomas,Thomas_2_4/020626.xml,u125,2,2,MOT,Mother,Mother,I don't know .,,5.45,pro:sub mod v,P2Y06M26D,31.0
Thomas,Thomas_2_4/020430.xml,u1072,1,0,CHI,Target_Child,Thomas,where xxx Nin Nin been ?,"CHI: throwing on the floor .
MOT: I didn't actually see what happened .
MOT: my back was turned so it's possible that you dropped it rather than threw it .
CHI: hello Mummy .
MOT: hello Thomas .",1.835,pro:int n:prop cop,P2Y04M30D,29.0
Thomas,Thomas_2_4/020430.xml,u1073,1,1,MOT,Mother,Mother,where as xxx Nin Nin been ?,,6.233,pro:rel aux n:prop cop,P2Y04M30D,29.0
Thomas,Thomas_2_4/020430.xml,u1074,1,2,MOT,Mother,Mother,I've been with you .,,6.233,pro:sub cop prep pro:per,P2Y04M30D,29.0
Thomas,Thomas_2_4/020828.xml,u737,1,0,CHI,Target_Child,Thomas,where Purdie ?,"CHI: xxx big one .
MOT: a big one ?
CHI: mhm .
CHI: where as Purdie gone ?
MOT: pardon ?",2.165,pro:int n:prop,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u738,1,1,MOT,Mother,Mother,where as Purdie gone ?,,6.102,pro:rel aux n:prop part,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u739,1,2,MOT,Mother,Mother,she as gone back upstairs I would imagine .,,6.102,pro:sub aux part n pro:sub mod v,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u1017,2,0,CHI,Target_Child,Thomas,where's a where's a lid ?,"MOT: uh Thomas please because Mummy as got writing on all the others .
MOT: no .
MOT: mustn't scribble out what Mummy as written .
MOT: otherwise we'll be in trouble won't we ?
CHI: where's a pen gone ?",2.165,pro:int phon n,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u1018,2,1,MOT,Mother,Mother,the lid ?,,6.102,det:art n,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u1019,2,2,MOT,Mother,Mother,I don't know .,,6.102,pro:sub mod v,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u1075,3,0,CHI,Target_Child,Thomas,where the calendar ?,"MOT: something at you ?
CHI: a throwing somebody at me my head .
MOT: throwing somebody at you your head ?
CHI: yeah .
CHI: patch it .",2.165,pro:int phon n,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u1076,3,1,MOT,Mother,Mother,where's the calendar ?,,6.102,pro:int det:art n,P2Y08M28D,33.0
Thomas,Thomas_2_4/020828.xml,u1077,3,2,MOT,Mother,Mother,well it as gone down the back Thomas .,,6.102,co pro:per aux part prep det:art n n:prop,P2Y08M28D,33.0
Thomas,Thomas_2_4/030024.xml,u388,1,0,CHI,Target_Child,Thomas,what are you talking about ?,"MOT: you've been lucky because you got presents for you've been given Easter Eggs .
MOT: so that's lucky isn't it ?
MOT: Mummy's going to make some crumpets now .
MOT: would you like one ?
CHI: what crumpets ?",2.79,pro:int aux pro:per part adv,P3Y00M24D,37.0
Thomas,Thomas_2_4/030024.xml,u389,1,1,MOT,Mother,Mother,what am I talking about ?,,5.893,pro:int cop pro:sub part adv,P3Y00M24D,37.0
Thomas,Thomas_2_4/030024.xml,u390,1,2,MOT,Mother,Mother,who knows Thomas .,,5.893,pro:int v n:prop,P3Y00M24D,37.0
Thomas,Thomas_2_4/030024.xml,u1155,2,0,CHI,Target_Child,Thomas,what happened the other new glasses ?,"MOT: they're just normal glasses aren't they ?
CHI: um like Daddy's .
CHI: like my Daddy's .
MOT: Daddy as got nice glasses .
MOT: Daddy as just bought some new glasses .",2.79,pro:int v det:art qn adj n,P3Y00M24D,37.0
Thomas,Thomas_2_4/030024.xml,u1156,2,1,MOT,Mother,Mother,what happened to his other glasses ?,,5.893,pro:int v prep det:poss qn n,P3Y00M24D,37.0
Thomas,Thomas_2_4/030024.xml,u1157,2,2,MOT,Mother,Mother,well they were just getting a little bit old .,,5.893,co pro:sub aux adv part det:art adj n adj,P3Y00M24D,37.0
Thomas,Thomas_2_4/020023.xml,u900,1,0,CHI,Target_Child,Thomas,where has the scooter gone ?,"MOT: we've tipped the pieces onto the table haven't we ?
CHI: oh no .
MOT: the big bear .
CHI: Po scooter .
MOT: that's Po and Po's scooter .",1.619,pro:int 0v det:art n part,P2Y00M23D,25.0
Thomas,Thomas_2_4/020023.xml,u901,1,1,MOT,Mother,Mother,where as the scooter gone ?,,5.055,pro:rel v det:art n part,P2Y00M23D,25.0
Thomas,Thomas_2_4/020023.xml,u902,1,2,MOT,Mother,Mother,the scooter as fallen on the floor .,,5.055,det:art n aux part prep det:art n,P2Y00M23D,25.0
Thomas,Thomas_2_4/020023.xml,u946,2,0,CHI,Target_Child,Thomas,where has the tea gone ?,"MOT: two wheels on the scooter .
MOT: look .
CHI: Dadda .
CHI: Nin Nin .
MOT: yes .",1.619,pro:int 0v 0det:art n part,P2Y00M23D,25.0
Thomas,Thomas_2_4/020023.xml,u947,2,1,MOT,Mother,Mother,where as the tea gone ?,,5.055,pro:rel v det:art n part,P2Y00M23D,25.0
Thomas,Thomas_2_4/020023.xml,u948,2,2,MOT,Mother,Mother,it's here .,,5.055,pro:per n,P2Y00M23D,25.0
Thomas,Thomas_2_4/031106.xml,u184,1,0,CHI,Target_Child,Thomas,you know what you are sitting on that chair aren't you ?,"INV: you see .
INV: ah you look like you are having a lovely time .
INV: aah you don't like being tickled do you ?
CHI: you tickle me and I'll tickle you .
INV: I'm not ticklish .",3.366,pro:per v pro:int pro:per aux part prep det:dem n aux pro:per,P3Y11M06D,47.0
Thomas,Thomas_2_4/031106.xml,u185,1,1,INV,Investigator,Jeannine,is it my turn to go on that chair ?,,5.883,aux pro:per det:poss n inf v prep det:dem n,P3Y11M06D,47.0
Thomas,Thomas_2_4/031106.xml,u186,1,2,INV,Investigator,Jeannine,do you think you'll get there first or do you think I will .,,5.883,mod pro:per v pro:per v adv adv coord mod pro:per v pro:sub mod,P3Y11M06D,47.0
Thomas,Thomas_2_4/020625.xml,u1270,1,0,CHI,Target_Child,Thomas,where the blue one ?,"CHI: a blue one .
CHI: blue one gone ?
INV: where as the blue one ?
CHI: blue one .
CHI: where a blue one gone .",1.936,pro:int det:art n pro:indef,P2Y06M25D,31.0
Thomas,Thomas_2_4/020625.xml,u1271,1,1,INV,Investigator,Dimitra,where has the blue one gone ?,,3.818,pro:rel v det:art n det:num part,P2Y06M25D,31.0
Thomas,Thomas_2_4/020625.xml,u1272,1,2,INV,Investigator,Dimitra,I don't know .,,3.818,pro:sub mod v,P2Y06M25D,31.0
Thomas,Thomas_2_4/020625.xml,u1617,2,0,CHI,Target_Child,Thomas,Purdie gone ?,"CHI: Thomas The Tank Engine .
CHI: hello Purdie .
INV: hello Purdie .
CHI: jump .
INV: is this what you say when you see Purdie ?",1.936,n:prop part,P2Y06M25D,31.0
Thomas,Thomas_2_4/020625.xml,u1618,2,1,INV,Investigator,Dimitra,where has she gone ?,,3.818,pro:rel aux pro:sub part,P2Y06M25D,31.0
Thomas,Thomas_2_4/020625.xml,u1619,2,2,INV,Investigator,Dimitra,I,,3.818,pro:sub,P2Y06M25D,31.0
Thomas,Thomas_2_4/020427.xml,u1341,1,0,CHI,Target_Child,Thomas,what going on ?,"MOT: postman video has all gone ?
MOT: well you can watch him another time Thomas can't you ?
MOT: you can watch him properly when we have the sound turned up .
MOT: we can hear what's going on .
CHI: yeah .",1.723,pro:int part adv,P2Y04M27D,29.0
Thomas,Thomas_2_4/020427.xml,u1342,1,1,MOT,Mother,Mother,what's going on ?,,4.755,pro:int part adv,P2Y04M27D,29.0
Thomas,Thomas_2_4/020427.xml,u1343,1,2,MOT,Mother,Mother,good boy .,,4.755,adj n,P2Y04M27D,29.0
Thomas,Thomas_2_4/020427.xml,u1936,2,0,CHI,Target_Child,Thomas,Thomas gone ?,"CHI: a de two .
CHI: sixteen an eighteen .
CHI: what a mess .
MOT: what a mess .
CHI: what xxx .",1.723,n:prop part,P2Y04M27D,29.0
Thomas,Thomas_2_4/020427.xml,u1937,2,1,MOT,Mother,Mother,where as Thomas gone ?,,4.755,pro:rel aux n:prop part,P2Y04M27D,29.0
Thomas,Thomas_2_4/020427.xml,u1938,2,2,MOT,Mother,Mother,I don't know .,,4.755,pro:sub mod v,P2Y04M27D,29.0
Thomas,Thomas_2_4/020803.xml,u662,1,0,CHI,Target_Child,Thomas,Thomas gone ?,"MOT: what what are you doing with your jumper ?
CHI: hiding it .
MOT: you're hiding in your jumper ?
CHI: yeah .
MOT: wow .",2.34,n:prop part,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u663,1,1,MOT,Mother,Mother,where as Thomas gone ?,,5.396,pro:rel aux n:prop part,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u664,1,2,MOT,Mother,Mother,I think he as gone in there .,,5.396,pro:sub v pro:sub aux part prep n,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1423,2,0,CHI,Target_Child,Thomas,what happen now ?,"MOT: because you're biting a lot aren't you ?
MOT: oh isn't it miserable and dark ?
MOT: oh .
CHI: door open it .
CHI: a doors open it .",2.34,pro:int v adv:tem,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1424,2,1,MOT,Mother,Mother,what as happened ?,,5.396,pro:int aux part,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1425,2,2,MOT,Mother,Mother,nothing as happened .,,5.396,pro:indef aux part,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1463,3,0,CHI,Target_Child,Thomas,what as happen Purdie ?,"MOT: we'll give Purdie some chicken with some salmon .
MOT: we'll give her something that she likes to eat .
MOT: we'll have the cake .
MOT: we can sing happy birthday to her .
MOT: and we can put some candles on it and blow the candles out can't we ?",2.34,pro:int aux v n:prop,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1464,3,1,MOT,Mother,Mother,what as happened ?,,5.396,pro:int aux part,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1465,3,2,MOT,Mother,Mother,well it looks like the racing car as got both it's doors open and it's bonnet open .,,5.396,co pro:per v prep det:art part n aux part qn pro:per n adj coord pro:per n adj,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1598,4,0,CHI,Target_Child,Thomas,Thomas gone now ?,"MOT: shall I get him out and sit him in the digger ?
CHI: minute .
MOT: in a minute .
CHI: here you are digger .
CHI: driving off .",2.34,n:prop part adv:tem,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1599,4,1,MOT,Mother,Mother,where as Thomas gone ?,,5.396,pro:rel aux n:prop part,P2Y08M03D,32.0
Thomas,Thomas_2_4/020803.xml,u1600,4,2,MOT,Mother,Mother,Thomas is hiding behind the box that Bertie the bus's in .,,5.396,n:prop aux part prep det:art n pro:rel adj adv,P2Y08M03D,32.0
Thomas,Thomas_2_4/020630.xml,u531,1,0,CHI,Target_Child,Thomas,um what's in mobile shop ?,"CHI: a laughing .
MOT: is she laughing ?
CHI: mhm .
MOT: is she laughing ?
MOT: or are you laughing ?",1.939,pro:int prep n n,P2Y06M30D,31.0
Thomas,Thomas_2_4/020630.xml,u532,1,1,MOT,Mother,Mother,what's in the mobile shop ?,,5.751,pro:int prep det:art adj n,P2Y06M30D,31.0
Thomas,Thomas_2_4/020630.xml,u533,1,2,MOT,Mother,Mother,it's not a mobile shop .,,5.751,pro:per neg det:art adj n,P2Y06M30D,31.0
