corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,MLU,pos_tag,age,age_months,age_group
Thomas,Thomas_2_4/030403.xml,u1650,59,0,MOT,Mother,Mother,Daddy does that doesn't he ?,5.135,n:prop mod pro:dem mod pro:sub,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1651,59,1,MOT,Mother,Mother,Daddy sits in the chairs with his legs over the end .,5.135,n:prop v adv det:art n prep det:poss n prep det:art n,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1655,60,0,MOT,Mother,Mother,but does Mummy get cross ?,5.135,conj mod n:prop v n,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1656,60,1,MOT,Mother,Mother,I know Daddy doesn't .,5.135,pro:sub v n:prop mod,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1690,61,0,MOT,Mother,Mother,an ambulance ?,5.135,det:art n,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1691,61,1,MOT,Mother,Mother,oh_gosh that's a useful thing to have .,5.135,co pro:dem det:art adj n inf v,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1723,62,0,MOT,Mother,Mother,where is your ambulance ?,5.135,pro:int cop det:poss n,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1724,62,1,MOT,Mother,Mother,I've not seen it for a few days .,5.135,pro:sub neg part pro:per prep det:art qn n,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1765,63,0,MOT,Mother,Mother,you're just going to sleep ?,5.135,pro:per adv part prep n,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1766,63,1,MOT,Mother,Mother,fair enough .,5.135,adj adv,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1789,64,0,MOT,Mother,Mother,don't you ?,5.135,mod pro:per,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1790,64,1,MOT,Mother,Mother,a dot man with stripy,5.135,det:art n n prep adj,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1842,65,0,MOT,Mother,Mother,you still put me outside haven't you ?,5.135,pro:per adv v pro:obj v pro:per,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1843,65,1,MOT,Mother,Mother,don't jump on the chairs Thomas please .,5.135,mod v prep det:art n n:prop v,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1867,66,0,MOT,Mother,Mother,a parcel man ?,5.135,det:art n n,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1868,66,1,MOT,Mother,Mother,oh right .,5.135,co co,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1906,67,0,MOT,Mother,Mother,you're a fireman ?,5.135,pro:per det:art,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1907,67,1,MOT,Mother,Mother,right .,5.135,co,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1919,68,0,MOT,Mother,Mother,the batterys in the fire engine have gone as well haven't they ?,5.135,det:art n prep det:art n n aux part prep n v pro:sub,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1920,68,1,MOT,Mother,Mother,they're still making the nee_na sound but they voice,5.135,pro:sub adv part det:art on n conj pro:sub v,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1931,69,0,MOT,Mother,Mother,can it ?,5.135,mod pro:per,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1932,69,1,MOT,Mother,Mother,I think it's sposta say something about okay unit thirty eight .,5.135,pro:sub v pro:per part v pro:indef prep co n det:num det:num,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1947,70,0,MOT,Mother,Mother,is it ?,5.135,aux pro:per,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1948,70,1,MOT,Mother,Mother,I think we ad better get ready to say goodbye now .,5.135,pro:sub v pro:sub v adv v adj inf v co adv:tem,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1949,71,0,MOT,Mother,Mother,don't you ?,5.135,mod pro:per,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1950,71,1,MOT,Mother,Mother,bye bye .,5.135,co co,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1964,72,0,MOT,Mother,Mother,well it sounds like it's going to anyway doesn't it ?,5.135,co pro:per v prep pro:per part prep adv mod pro:per,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/030403.xml,u1965,72,1,MOT,Mother,Mother,shh shh shh .,5.135,co,P3Y04M03D,40.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u33,1,0,MOT,Mother,Mother,and it's tied with a beautiful blue ribbon isn't it ?,5.69,coord pro:per part prep det:art adj adj n cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u34,1,1,MOT,Mother,Mother,and a nice gold bow .,5.69,coord det:art adj adj n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u78,2,0,MOT,Mother,Mother,so we can always go and get some batterys because Father_Christmas brought you a torch and you've not been able to use that yet have you ?,5.69,co pro:sub mod adv v coord v qn n conj n:prop v pro:per det:art n coord pro:per neg aux adj inf v pro:dem conj v pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u79,2,1,MOT,Mother,Mother,because that hadn't got any batterys .,5.69,conj det:dem aux v qn n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u85,3,0,MOT,Mother,Mother,it's like when Timitra brought the taperecorder you were terribly excited weren't you ?,5.69,pro:per conj conj n:prop v det:art pro:per aux adv part cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u86,3,1,MOT,Mother,Mother,and then we realized we hadn't got any batterys that fitted it .,5.69,coord adv:tem pro:sub v pro:sub aux part qn n det:dem part pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u149,4,0,MOT,Mother,Mother,where as the batterys gone ?,5.69,pro:rel v det:art n part,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u150,4,1,MOT,Mother,Mother,well I've just moved them for the moment Thomas .,5.69,co pro:sub adv part pro:obj prep det:art n n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u156,5,0,MOT,Mother,Mother,isn't this smart ?,5.69,cop pro:dem adj,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u157,5,1,MOT,Mother,Mother,it's a bright green and orange car .,5.69,pro:per det:art adj n coord adj n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u171,6,0,MOT,Mother,Mother,would you like to put your scissors there ?,5.69,mod pro:per v inf v det:poss n n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u172,6,1,MOT,Mother,Mother,and we'll see,5.69,coord pro:sub v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u190,7,0,MOT,Mother,Mother,so we're going to hafta do some thank you letters aren't we ?,5.69,adv pro:sub part inf mod v qn v pro:per n aux pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u191,7,1,MOT,Mother,Mother,a_lot_of thank you letters .,5.69,qn v pro:per n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u211,8,0,MOT,Mother,Mother,where's the little gift tag that said it was from Isabel ?,5.69,pro:int det:art adj n n pro:rel v pro:per cop prep n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u212,8,1,MOT,Mother,Mother,oh here it is .,5.69,co adv pro:per cop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u213,9,0,MOT,Mother,Mother,Mummy as hadta keep a list hasn't she ?,5.69,n:prop aux mod v det:art n aux pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u214,9,1,MOT,Mother,Mother,of all the things that we've been given so_that we can write to the right people to thank them for the right present .,5.69,prep qn det:art n pro:rel pro:sub aux part conj pro:sub mod v prep det:art adj n inf v pro:obj prep det:art adj n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u246,10,0,MOT,Mother,Mother,they have one of these at the Toctor's Waiting_Room don't they ?,5.69,pro:sub v pro:indef prep pro:dem prep det:art n:prop n:prop mod pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u247,10,1,MOT,Mother,Mother,and we see those on Taisy and Tom .,5.69,coord pro:sub v det:dem prep n:prop coord n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u249,11,0,MOT,Mother,Mother,and you sit for a long time don't you ?,5.69,coord pro:per v prep det:art adj n mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u250,11,1,MOT,Mother,Mother,playing with these .,5.69,part prep pro:dem,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u256,12,0,MOT,Mother,Mother,what as happened ?,5.69,pro:int aux part,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u258,12,1,MOT,Mother,Mother,tell me what as happened .,5.69,v pro:obj pro:int aux part,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u274,13,0,MOT,Mother,Mother,how's that ?,5.69,pro:int pro:dem,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u275,13,1,MOT,Mother,Mother,oh dear dear .,5.69,co n n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u302,14,0,MOT,Mother,Mother,that was nasty wasn't it ?,5.69,pro:dem cop adj cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u303,14,1,MOT,Mother,Mother,it was very very naughty thing for that box to do .,5.69,pro:per cop adv adj n prep det:dem n inf v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u315,15,0,MOT,Mother,Mother,it hasn't has it ?,5.69,pro:per aux aux pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u316,15,1,MOT,Mother,Mother,I think it was just the corner of the box .,5.69,pro:sub v pro:per cop adv det:art n prep det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u321,16,0,MOT,Mother,Mother,Daddy's still in bed isn't he ?,5.69,n:prop adv prep n cop pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u322,16,1,MOT,Mother,Mother,he got up this morning .,5.69,pro:sub v adv det:dem n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u333,17,0,MOT,Mother,Mother,Aunty_Sharon and Uncle_Tavid and who else ?,5.69,n:prop coord n:prop coord pro:int post,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u334,17,1,MOT,Mother,Mother,Aunty_Patty .,5.69,n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u341,18,0,MOT,Mother,Mother,what was she called ?,5.69,pro:int cop pro:sub v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u342,18,1,MOT,Mother,Mother,Vicky .,5.69,n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u352,19,0,MOT,Mother,Mother,and then do you know what you were doing in the night ?,5.69,coord adv:tem mod pro:per v pro:int pro:per aux part prep det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u353,19,1,MOT,Mother,Mother,Mummy could hear you coughing and then all of a sudden you started to cry and you were sitting in the car crying,5.69,n:prop mod v pro:per part coord adv:tem qn prep det:art adj pro:per v prep n coord pro:per aux part prep det:art n part,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u355,20,0,MOT,Mother,Mother,where's the bus ?,5.69,pro:int det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u356,20,1,MOT,Mother,Mother,you've not asked about the bus for ages .,5.69,pro:per neg part prep det:art n prep n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u363,21,0,MOT,Mother,Mother,oh your eye's watering an awful lot isn't it ?,5.69,co det:poss n part det:art adj n cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u364,21,1,MOT,Mother,Mother,it's making your nose run as well .,5.69,pro:per part det:poss n n adv adv,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u384,22,0,MOT,Mother,Mother,is it locked ?,5.69,aux pro:per v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u385,22,1,MOT,Mother,Mother,bring it here .,5.69,v pro:per adv,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u395,23,0,MOT,Mother,Mother,what has what has it got on it Thomas ?,5.69,pro:int aux pro:per v prep pro:per n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u396,23,1,MOT,Mother,Mother,a teddy bear .,5.69,det:art n n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u401,24,0,MOT,Mother,Mother,they're called what ?,5.69,pro:sub part pro:int,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u403,24,1,MOT,Mother,Mother,I think they're called robins .,5.69,pro:sub v pro:sub part n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u413,25,0,MOT,Mother,Mother,that's the lady that works Saint_Gabriel's isn't it ?,5.69,pro:dem det:art n pro:rel v n:prop cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u414,25,1,MOT,Mother,Mother,oh and the the paper's nice .,5.69,co coord det:art n adj,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u421,26,0,MOT,Mother,Mother,trains and what else ?,5.69,n coord pro:int post,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u422,26,1,MOT,Mother,Mother,holly .,5.69,n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u487,27,0,MOT,Mother,Mother,so if it's saying his it must be a little boy mustn't it ?,5.69,adv conj pro:per part det:poss pro:per mod cop det:art adj n mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u488,27,1,MOT,Mother,Mother,and then it says all sorts of other things .,5.69,coord adv:tem pro:per v adv n prep qn n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u489,28,0,MOT,Mother,Mother,how many chicks can you see ?,5.69,pro:int qn n mod pro:per v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u490,28,1,MOT,Mother,Mother,there are four chicks here .,5.69,adv cop det:num n adv,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u505,29,0,MOT,Mother,Mother,can you remember who can run very fast ?,5.69,mod pro:per v pro:int mod v adv adv,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u506,29,1,MOT,Mother,Mother,well that was the ostrich wasn't it,5.69,co pro:dem cop det:art n cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u551,30,0,MOT,Mother,Mother,on the other side it's green isn't it ?,5.69,prep det:art qn n pro:per n cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u552,30,1,MOT,Mother,Mother,it as got,5.69,pro:per aux part,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u577,31,0,MOT,Mother,Mother,you got this didn't you ?,5.69,pro:per v det:dem mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u578,31,1,MOT,Mother,Mother,from Uncle_Tavid and Aunty_Sharon .,5.69,prep n:prop coord n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u606,32,0,MOT,Mother,Mother,the fire engine's a nice present isn't it ?,5.69,det:art n n det:art adj n cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u608,32,1,MOT,Mother,Mother,not not work .,5.69,neg v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u651,33,0,MOT,Mother,Mother,you got a Tinky_Winky didn't you ?,5.69,pro:per v det:art n:prop mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u652,33,1,MOT,Mother,Mother,from Father_Christmas .,5.69,prep n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u659,34,0,MOT,Mother,Mother,first of all you got a Po didn't you ?,5.69,adv prep pro:indef pro:per v det:art n:prop mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u660,34,1,MOT,Mother,Mother,the first Christmas you ever remember,5.69,det:art adj n:prop pro:per adv v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u670,35,0,MOT,Mother,Mother,and Daddy bought you Lala when we were put on holiday didn't he ?,5.69,coord n:prop v pro:per n:prop conj pro:sub aux part prep n mod pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u671,35,1,MOT,Mother,Mother,and then this Christmas Father_Christmas as brought you Tinky_Winky because when we were asking you what you wanted from Father_Christmas you weren't sure .,5.69,coord adv:tem pro:dem n:prop n:prop aux part pro:per n:prop conj conj pro:sub aux part pro:per pro:int pro:per v prep n:prop pro:per cop adj,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u676,36,0,MOT,Mother,Mother,you got sausages from Father_Christmas didn't you ?,5.69,pro:per v n prep n:prop mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u677,36,1,MOT,Mother,Mother,that was really funny because you opened all the presents and then,5.69,pro:dem cop adv adj conj pro:per v qn det:art n coord adv:tem,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u702,37,0,MOT,Mother,Mother,well I think we better have some breakfast in a minute don't you ?,5.69,co pro:sub v pro:sub adv v qn prep det:art n mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u704,37,1,MOT,Mother,Mother,alright .,5.69,co,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u716,38,0,MOT,Mother,Mother,oh that's that was something that Daddy had wasn't it ?,5.69,co pro:dem cop pro:indef pro:rel n:prop v cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u717,38,1,MOT,Mother,Mother,a Thomas_The_Tank_Engine_C T Rom .,5.69,det:art n:prop n:prop n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u720,39,0,MOT,Mother,Mother,and what_about all those books he brought ?,5.69,coord pro:int qn det:dem n pro:sub v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u721,39,1,MOT,Mother,Mother,he brought lots_of books .,5.69,pro:sub v qn n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u728,40,0,MOT,Mother,Mother,you had a video and two books didn't you ?,5.69,pro:per v det:art n coord det:num n mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u729,40,1,MOT,Mother,Mother,all from Father_Christmas .,5.69,pro:indef prep n:prop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u776,41,0,MOT,Mother,Mother,what do you say ?,5.69,pro:int mod pro:per v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u777,41,1,MOT,Mother,Mother,oh yes please .,5.69,co co co,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u792,42,0,MOT,Mother,Mother,won't I ?,5.69,mod pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u793,42,1,MOT,Mother,Mother,oh this says,5.69,co pro:dem v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u935,43,0,MOT,Mother,Mother,this is from Sister_Eileen at Saint_Gabriel's isn't it ?,5.69,pro:dem cop prep n:prop prep n:prop cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u937,43,1,MOT,Mother,Mother,oh look at that .,5.69,co v prep pro:dem,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1007,44,0,MOT,Mother,Mother,does it work ?,5.69,mod pro:per v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1008,44,1,MOT,Mother,Mother,let's have a look .,5.69,v v det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1016,45,0,MOT,Mother,Mother,isn't this a smart watch ?,5.69,cop det:dem det:art adj n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1020,45,1,MOT,Mother,Mother,shall I,5.69,mod pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1036,46,0,MOT,Mother,Mother,where's the button ?,5.69,pro:int det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1037,46,1,MOT,Mother,Mother,it's there .,5.69,pro:per n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1044,47,0,MOT,Mother,Mother,it is breakfast time isn't it ?,5.69,pro:per cop n cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1045,47,1,MOT,Mother,Mother,you're quite right .,5.69,pro:per adv co,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1092,48,0,MOT,Mother,Mother,oh this is from the lady at church isn't it ?,5.69,co pro:dem cop prep det:art n prep n cop pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1093,48,1,MOT,Mother,Mother,it's all xxx from being a baby .,5.69,pro:per pro:indef prep n:gerund det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1154,49,0,MOT,Mother,Mother,is it sticky ?,5.69,aux pro:per n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1155,49,1,MOT,Mother,Mother,well I think that might be a little bit of cello tape on the corner .,5.69,n pro:sub v comp mod cop det:art adj n prep n n prep det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1163,50,0,MOT,Mother,Mother,are we having a picnic ?,5.69,cop pro:sub part det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1164,50,1,MOT,Mother,Mother,well I suggest we have our breakfast now .,5.69,co pro:sub v pro:sub v det:poss adv:tem,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1190,51,0,MOT,Mother,Mother,are they going up there ?,5.69,cop pro:sub part prep n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1191,51,1,MOT,Mother,Mother,that's right .,5.69,pro:dem co,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1195,52,0,MOT,Mother,Mother,your head bumped my cheek didn't it ?,5.69,det:poss n v det:poss n mod pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1196,52,1,MOT,Mother,Mother,it was an accident .,5.69,pro:per cop det:art n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1199,53,0,MOT,Mother,Mother,are you warm enough ?,5.69,cop pro:per adj adv,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1200,53,1,MOT,Mother,Mother,no banging .,5.69,co part,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1225,54,0,MOT,Mother,Mother,did I pull your hair ?,5.69,mod pro:sub v det:poss n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1226,54,1,MOT,Mother,Mother,it was only when I was putting the bib on .,5.69,pro:per cop qn conj pro:sub aux part det:art n adv,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1246,55,0,MOT,Mother,Mother,we've gotta go to the shop to get some milk haven't we ?,5.69,pro:sub mod v prep det:art n inf v qn n v pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1247,55,1,MOT,Mother,Mother,we haven't got much milk left .,5.69,pro:sub aux part qn n v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1271,56,0,MOT,Mother,Mother,what's Daddy going to say when he comes downstairs and sees all these presents ?,5.69,pro:int n:prop part inf v conj pro:sub v coord v adv det:dem n,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1272,56,1,MOT,Mother,Mother,because when he went to bed last night the house was tidy .,5.69,conj conj pro:sub v prep n adj n det:art n cop adj,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1286,57,0,MOT,Mother,Mother,would you like your Santa hat on ?,5.69,mod pro:per v det:poss n:prop n adv,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1287,57,1,MOT,Mother,Mother,there you are .,5.69,adv pro:per cop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1295,58,0,MOT,Mother,Mother,do you know what that is ?,5.69,mod pro:per v pro:int comp cop,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1296,58,1,MOT,Mother,Mother,it it's not snow .,5.69,pro:per neg v,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1356,59,0,MOT,Mother,Mother,why are you talking about hedgehogs ?,5.69,pro:int aux pro:per part prep,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1357,59,1,MOT,Mother,Mother,look .,5.69,co,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1374,60,0,MOT,Mother,Mother,if we're going to stay at Grandma's tomorrow we're going to hafta start packing up all these all our things aren't we ?,5.69,conj pro:sub part inf v prep adj n pro:sub part inf mod v part adv qn det:poss n aux pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1375,60,1,MOT,Mother,Mother,clothes and things you wanna take with you .,5.69,n:pt coord n pro:per v v prep pro:per,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1386,61,0,MOT,Mother,Mother,and we better take Po hadn't we ?,5.69,coord pro:sub adv v n:prop aux pro:sub,P2Y08M23D,33.0,24-48 months
Thomas,Thomas_2_4/020823.xml,u1387,61,1,MOT,Mother,Mother,because you like to sleep with Po .,5.69,conj pro:per v inf v prep n:prop,P2Y08M23D,33.0,24-48 months
