corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,context_utterances,MLU,pos_tag,age,age_months
Clark,Clark_2_4/020726.xml,u312,7,1,INV,Investigator,Cindy,what is that ?,,5.686,pro:int cop pro:dem,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u315,8,0,CHI,Target_Child,Shem,yeah an you put a where's duh the small tar top ?,"CHI: wh where di this small fing thing ?
CHI: oh here it is dis this what is dis this ?
INV: what is that ?
CHI: yeah .
INV: that's one of the dollies halves that's part of one of the dollies right ?",4.907,co coord pro:per v pro:int det:art adj n,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u316,8,1,INV,Investigator,Cindy,small one ?,,5.686,adj pro:indef,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u394,9,0,CHI,Target_Child,Shem,can I said swam ?,"CHI: whoa !
CHI: swam swam I said swam wif all duh the doll swam swam swam swam swam
INV: you're smashing all the dollies with a hammer .
CHI: swam swam swam swam swam swam swam
INV: Shem better not slam the pieces too far away or you won't be able to find them again .",4.907,mod pro:sub v v,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u395,9,1,INV,Investigator,Cindy,can you say slam ?,,5.686,mod pro:per co v,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u611,10,0,CHI,Target_Child,Shem,can I can I borrow dis this ?,"INV: okay that's good .
CHI: so you can not squished it up .
INV: well you already squished it up .
CHI: what is dis this ?
INV: that's the box for the tape .",4.907,mod mod pro:sub v det:dem,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u612,10,1,INV,Investigator,Cindy,can you borrow it ?,,5.686,mod pro:per v pro:per,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u815,11,0,CHI,Target_Child,Shem,where's da that udder other piece ?,"INV: a what chair ?
CHI: a ballchair .
INV: a ballchair ?
CHI: yeah .
INV: oh that looks like a beanbag chair to me .",4.907,pro:int pro:dem qn n,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u816,11,1,INV,Investigator,Cindy,the other piece of what ?,,5.686,det:art qn n prep pro:int,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u858,12,0,CHI,Target_Child,Shem,thi this is duh duh the s oe part ?,"CHI: chuga chuga chuga chuga chuga chuga he going under duh the tu
INV: oh it broke you can fix it though .
CHI: bu I will I will fix it dis this goes under here .
CHI: and dis this goes in here whoa whoa dere there dere there .
INV: uhhuh .",4.907,pro:dem cop det:art n n,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u859,12,1,INV,Investigator,Cindy,yeah the what part ?,,5.686,co det:art det:int n,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u881,13,0,CHI,Target_Child,Shem,you gonna w ite a name from my park ?,"CHI: i 's for your home ?
INV: yeah it's for my home .
CHI: i you w i ing something at your home ?
CHI: later ?
INV: 'm going to write something at my home later right .",4.907,pro:per part v det:art n prep det:poss n,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u882,13,1,INV,Investigator,Cindy,for your park ?,,5.686,prep det:poss n,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u887,14,0,CHI,Target_Child,Shem,n I I ca can I watch television ?,"INV: for your park ?
CHI: yeah .
INV: where's your park ?
CHI: a it's down a it's having dinner .
INV: what's the matter Ana ?",4.907,pro:sub mod pro:sub v n,P2Y07M26D,32.0
Clark,Clark_2_4/020726.xml,u888,14,1,INV,Investigator,Cindy,can you watch television ?,,5.686,mod pro:per v n,P2Y07M26D,32.0
Clark,Clark_2_4/020901.xml,u357,1,0,CHI,Target_Child,Shem,what is it ?,"INV: mkay .
INV: you put the music box down there .
CHI: look .
CHI: here's a fing thing up like dis this .
INV: yeah ?",3.281,pro:int cop pro:per,P2Y09M01D,33.0
Clark,Clark_2_4/020901.xml,u358,1,1,INV,Investigator,Cindy,what is that ?,,3.819,pro:int cop pro:dem,P2Y09M01D,33.0
Clark,Clark_2_4/020901.xml,u556,2,0,CHI,Target_Child,Shem,what did da did ?,"INV: oopsie .
INV: now we're gonna talk to Ana for a little bit .
CHI: whoa !
CHI: wha 's wook look at what happened to here .
INV: oh yeah .",3.281,pro:int mod v,P2Y09M01D,33.0
Clark,Clark_2_4/020901.xml,u557,2,1,INV,Investigator,Cindy,what did that do ?,,3.819,pro:int mod pro:rel v,P2Y09M01D,33.0
Clark,Clark_2_4/021101b.xml,u97,1,0,CHI,Target_Child,Shem,what i what is duh why why dey they wote wrote back ?,"INV: I will not leave you fall .
INV: I will hold you up high as I stand on a ball .
INV: with a book on one hand and a cup on my hat .
INV: and that is not all I can do said the cat .
INV: maybe you could help me read this story ?",2.95,pro:int pro:int cop pro:int pro:sub v adv,P2Y11M01D,35.0
Clark,Clark_2_4/021101b.xml,u98,1,1,INV,Investigator,Cindy,why did they what ?,,5.572,pro:int mod pro:sub pro:int,P2Y11M01D,35.0
Clark,Clark_2_4/021101b.xml,u317,2,0,CHI,Target_Child,Shem,why you hafta take it off later ?,"CHI: you take it off .
INV: yeah .
INV: I'll hafta take it off later .
INV: okay next page .
INV: then",2.95,pro:int pro:per mod v pro:per adv adv,P2Y11M01D,35.0
Clark,Clark_2_4/021101b.xml,u318,2,1,INV,Investigator,Cindy,take this stuff off my coat ?,,5.572,v det:dem n prep det:poss n,P2Y11M01D,35.0
Clark,Clark_2_4/021101b.xml,u363,3,0,CHI,Target_Child,Shem,what is it ?,"INV: and then who was back in the house ?
INV: why the cat .
INV: have no fear of this mess said the cat in the hat .
INV: I always pick up all my play things .
INV: and so I will show you another good trick that I know .",2.95,pro:int cop pro:per,P2Y11M01D,35.0
Clark,Clark_2_4/021101b.xml,u364,3,1,INV,Investigator,Cindy,what is this ?,,5.572,pro:int cop det:dem,P2Y11M01D,35.0
Clark,Clark_2_4/021014.xml,u365,1,0,CHI,Target_Child,Shem,d you know what daddy said ?,"MOT: mhm .
CHI: yeah .
CHI: I play wif it wif him .
MOT: mhm .
FAT: it .",3.399,mod pro:per v det:int n v,P2Y10M14D,34.0
Clark,Clark_2_4/021014.xml,u366,1,1,MOT,Mother,,no what ?,,3.934,co pro:int,P2Y10M14D,34.0
Clark,Clark_2_4/021025a.xml,u72,1,0,CHI,Target_Child,Shem,are dey they doing it weal real ?,"MOT: just a picture .
CHI: are dey they moving ?
MOT: mhm .
CHI: are dey they are dey they are dey they stopping ?
MOT: yeah maybe maybe .",3.479,cop pro:sub part pro:per adj,P2Y10M25D,35.0
Clark,Clark_2_4/021025a.xml,u73,1,1,MOT,Mother,,doing a wheel ?,,3.887,part det:art n,P2Y10M25D,35.0
Clark,Clark_2_4/021025a.xml,u250,2,0,CHI,Target_Child,Shem,you you you tell me what is it ?,"MOT: know what that's called ?
MOT: a polar bear .
MOT: a polar bear .
MOT: they live in a big they live in a very cold place .
MOT: what's that ?",3.479,pro:per v pro:obj pro:int cop pro:per,P2Y10M25D,35.0
Clark,Clark_2_4/021025a.xml,u251,2,1,MOT,Mother,,what is that ?,,3.887,pro:int cop pro:dem,P2Y10M25D,35.0
Clark,Clark_2_4/021025a.xml,u344,3,0,CHI,Target_Child,Shem,in his pocket ?,"MOT: hm .
CHI: dis this ?
MOT: mhm .
MOT: what's that ?
CHI: in his pocket ?",3.479,prep det:poss n,P2Y10M25D,35.0
Clark,Clark_2_4/021025a.xml,u345,3,1,MOT,Mother,,wait what what was in his pocket there ?,,3.887,v pro:int cop prep det:poss n adv,P2Y10M25D,35.0
Clark,Clark_2_4/021025a.xml,u474,4,0,CHI,Target_Child,Shem,I was doing at Hilary's house ?,"MOT: can I have the pepper for my xxx ?
FAT: well Shem .
FAT: what did you do at Rod's house ?
CHI: no .
CHI: you know what",3.479,pro:sub aux part prep adj n,P2Y10M25D,35.0
Clark,Clark_2_4/021025a.xml,u475,4,1,FAT,Father,,what were you doing at Hilary's house ?,,6.486,pro:int cop pro:per part prep adj n,P2Y10M25D,35.0
Clark,Clark_2_4/020815b.xml,u83,1,0,CHI,Target_Child,Shem,an and where's the boy ?,"MOT: and we found a whole family of porcupines .
MOT: that we didn't even know we had .
MOT: there's a momma and a daddy and a baby .
CHI: dere there dere there
CHI: yeah .",3.304,coord pro:int det:art n,P2Y08M15D,32.0
Clark,Clark_2_4/020815b.xml,u84,1,1,MOT,Mother,,yeah where's the boy ?,,5.083,co pro:int det:art n,P2Y08M15D,32.0
Clark,Clark_2_4/020815b.xml,u189,2,0,CHI,Target_Child,Shem,what you gonna make in there ?,"INV: oh the baby isn't there yet so they don't have a cup for her .
INV: when she's born she's just gonna drink out of a bottle anyway .
INV: so she won't need a cup for a while .
INV: right ?
INV: huh ?",3.304,pro:int pro:per part v prep n,P2Y08M15D,32.0
Clark,Clark_2_4/020815b.xml,u190,2,1,INV,Investigator,Cindy,what are they gonna make in there ?,,4.268,pro:int cop pro:sub part v prep n,P2Y08M15D,32.0
Clark,Clark_2_4/020815b.xml,u396,3,0,CHI,Target_Child,Shem,where is it ?,"INV: okay .
INV: let me see if I can .
CHI: you get it off .
INV: oh I don't think it comes off Shem .
INV: you'll hafta use this guy with no hat .",3.304,pro:int cop pro:per,P2Y08M15D,32.0
Clark,Clark_2_4/020815b.xml,u397,3,1,INV,Investigator,Cindy,where is what ?,,4.268,pro:int cop pro:int,P2Y08M15D,32.0
Clark,Clark_2_4/020509.xml,u251,1,0,CHI,Target_Child,Shem,oh no what's on your your hand ?,"INV: do they eat grass pancakes or do they eat pancakes like Shem eats ?
CHI: eats like Shem eats .
INV: cows eat the same kind of pancakes you eat ?
CHI: yeah .
INV: who makes em for em ?",3.485,co co pro:int prep det:poss n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u252,1,1,INV,Investigator,Cindy,oh what's in jack's hand well you know what's in his hand ?,,6.926,co pro:int prep adj n adv pro:per v pro:int prep det:poss n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u259,2,0,CHI,Target_Child,Shem,what's in back a jack's hand ?,"INV: what is it ?
CHI: what is it ?
INV: it's firewood .
CHI: yep yep .
INV: what ?",3.485,pro:int prep adv det:art adj n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u260,2,1,INV,Investigator,Cindy,what's in the back of jack's hand ?,,6.926,pro:int prep det:art n prep adj n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u487,3,0,CHI,Target_Child,Shem,what happen to him ?,"INV: see these are bushes .
CHI: yeah .
INV: so we turn the page uhoh look at that dumb dog .
INV: what happened to him ?
INV: hm ?",3.485,pro:int v prep pro:obj,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u488,3,1,INV,Investigator,Cindy,what happened to this dog ?,,6.926,pro:int v prep det:dem n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u530,4,0,CHI,Target_Child,Shem,where's the frog ?,"CHI: yeah .
INV: oh they look like flies to me or bees maybe .
INV: do you know what this is ?
CHI: kay xxx .
INV: this thing ?",3.485,pro:int det:art n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u531,4,1,INV,Investigator,Cindy,we don't know they're looking for him is this a frog ?,,6.926,pro:sub mod v pro:sub part prep pro:obj cop det:dem det:art n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u727,5,0,CHI,Target_Child,Shem,where my father ?,"INV: you know what these things are ?
CHI: yeah yeah .
INV: do you have itches ?
CHI: yeah .
INV: your face itches ?",3.485,pro:rel det:poss n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u728,5,1,INV,Investigator,Cindy,your father ?,,6.926,det:poss n,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u772,6,0,CHI,Target_Child,Shem,where's Celeste ?,"INV: king Babar and queen Celeste are living happily on xxx .
CHI: where Celeste go ?
INV: what ?
CHI: where Celeste ?
INV: what's the what ?",3.485,pro:int n:prop,P2Y05M09D,29.0
Clark,Clark_2_4/020509.xml,u773,6,1,INV,Investigator,Cindy,where's the yes ?,,6.926,pro:int det:art co,P2Y05M09D,29.0
Clark,Clark_2_4/020910.xml,u3,1,0,CHI,Target_Child,Shem,wh wh why you doing it like da that ?,"INV: oh yeah that is too bad .
CHI: yeah .
CHI: you make it talk .
MOT: it can't talk til we put something in it .
MOT: that's why we're putting something in it now .",3.362,pro:int pro:per part pro:per co pro:dem,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u4,1,1,MOT,Mother,,what do you mean why ?,,5.114,pro:int mod pro:per adj pro:rel,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u5,2,0,CHI,Target_Child,Shem,wha why why you doing it like dat that ?,"CHI: you make it talk .
MOT: it can't talk til we put something in it .
MOT: that's why we're putting something in it now .
CHI: wh wh why you doing it like da that ?
MOT: what do you mean why ?",3.362,pro:int pro:per part pro:per co pro:dem,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u6,2,1,MOT,Mother,,you mean why did we turn it around ?,,5.114,pro:per v pro:int mod pro:sub v pro:per adv,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u21,3,0,CHI,Target_Child,Shem,you know what ?,"CHI: look .
CHI: I'm blowing the x going around .
MOT: is it still going around ?
CHI: yeah .
CHI: hey !",3.362,pro:per v pro:int,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u22,3,1,MOT,Mother,,mm what ?,,5.114,co pro:int,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u40,4,0,CHI,Target_Child,Shem,what do you do with that plug ?,"CHI: what is that ?
MOT: that's another little plug .
FAT: choking or something .
CHI: and what do you do with it ?
CHI: what do you do with that plug ?",3.362,pro:int mod pro:per v prep det:dem n,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u41,4,1,MOT,Mother,,we don't have that one but that's to plug in a different kind of ah microphone or is that the microphone itself ?,,5.114,pro:sub mod v comp pro:indef conj pro:dem inf v prep det:art adj adj prep co n coord cop comp det:art n pro:refl,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u72,5,0,CHI,Target_Child,Shem,should I go get it ?,"MOT: your little one's in your room .
CHI: I opened duh the odder door ?
CHI: huh ?
MOT: mhm .
CHI: oh .",3.362,mod pro:sub v v pro:per,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u73,5,1,MOT,Mother,,wanna go get your little one ?,,5.114,v v v det:poss adj pro:indef,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u239,6,0,CHI,Target_Child,Shem,no like where's my tool where's my toolbox ?,"CHI: I wanna tach it .
CHI: kay ?
FAT: can you catch it ?
CHI: I wanna tach it to something .
FAT: it's already attached to the tractor isn't it ?",3.362,co co pro:rel co pro:rel det:poss,P2Y09M10D,33.0
Clark,Clark_2_4/020910.xml,u240,6,1,FAT,Father,,your toolbox ?,,4.72,det:poss,P2Y09M10D,33.0
Clark,Clark_2_4/020523.xml,u21,1,0,CHI,Target_Child,Shem,where is it ?,"INV: did you hit the kitty ?
CHI: yeah .
INV: well what did you do ?
CHI: I wanna play wi daddy machine I wanna play I wanna wead read a pancake book .
INV: okay okay we can read the pancake book .",3.736,pro:int cop pro:per,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u22,1,1,INV,Investigator,Cindy,I don't know where is it ?,,7.099,pro:sub mod v pro:int cop pro:per,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u117,2,0,CHI,Target_Child,Shem,wh what d you got ?,"INV: what's this on this pants ?
CHI: a fwog frog leg .
INV: a frog !
INV: I like these pants do you like these pants ?
INV: you have a frog on your pants ?",3.736,pro:int pro:per part,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u118,2,1,INV,Investigator,Cindy,what do I got ?,,7.099,pro:int mod pro:sub v,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u203,3,0,CHI,Target_Child,Shem,is is fixed now ?,"INV: the bad baby ?
CHI: n n look .
INV: oh we can fix that .
CHI: a .
INV: see The elephant and the bad baby ?",3.736,cop aux part adv:tem,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u204,3,1,INV,Investigator,Cindy,yeah it's all fixed see ?,,7.099,co pro:per adv part co,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u448,4,0,CHI,Target_Child,Shem,a I wanna read duh the book kay ?,"INV: okay that's good .
FAT: when you come home
INV: yeah it's my calculator but you can play with it .
CHI: a huh mm .
INV: there it goes .",3.736,det:art pro:sub v v det:art n adj,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u449,4,1,INV,Investigator,Cindy,you wanna what ?,,7.099,pro:per v pro:int,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u450,5,0,CHI,Target_Child,Shem,I wanna read a book okay ?,"INV: yeah it's my calculator but you can play with it .
CHI: a huh mm .
INV: there it goes .
CHI: a I wanna read duh the book kay ?
INV: you wanna what ?",3.736,pro:sub v v det:art n adj,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u451,5,1,INV,Investigator,Cindy,okay remember those books we left in your room that we were gonna read ?,,7.099,co v det:dem n pro:sub v prep det:poss n pro:rel pro:sub aux part v,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u480,6,0,CHI,Target_Child,Shem,yeah and the dog kay ?,"CHI: I wanna stand up .
INV: you wanna stand up here ?
INV: you took your pants off I see .
CHI: a ye my yion lion on my yap lap kay ?
INV: okay and then we'll read pancakes pancakes .",3.736,co coord det:art n adj,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u481,6,1,INV,Investigator,Cindy,yeah let's read the dog first okay ?,,7.099,co v v det:art n adv adj,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u595,7,0,CHI,Target_Child,Shem,yeah dat's that's medium ?,"INV: he's little .
CHI: he's little .
INV: he's the little teeny one he's the littlest one .
CHI: yeah .
INV: but he's medium right ?",3.736,co pro:dem adj,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u596,7,1,INV,Investigator,Cindy,yeah he's kind of medium he's kind of skinny you know ?,,7.099,co pro:sub n prep n pro:sub n prep adj pro:per v,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u665,8,0,CHI,Target_Child,Shem,the other tree color ?,"INV: yes it is it's pink .
CHI: it's duh the green .
INV: hm .
CHI: duh the green is fa h !
CHI: ya !",3.736,det:art qn n n,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u666,8,1,INV,Investigator,Cindy,what color is this ?,,7.099,pro:int n cop det:dem,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1159,9,0,CHI,Target_Child,Shem,uhoh he's not not talking because duh the a a a a a a a a a an an because duh the he's not duh the gwee green he not an e duh the a duh the gwee green is no is not wed now ?,"CHI: the light is red now .
INV: right that's right that's what the bird says stop .
INV: the light is red now .
INV: go dogs go the light is green now .
INV: see ?",3.736,co pro:sub neg part conj coord det:art conj pro:sub neg det:art n pro:sub neg coord pro:sub det:art det:art det:art n cop aux neg v adv:tem,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1160,9,1,INV,Investigator,Cindy,he's mad because the green isn't red anymore ?,,7.099,pro:sub adj conj det:art n cop adj adv,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1206,10,0,CHI,Target_Child,Shem,where's duh the utter other one ?,"INV: it's a right it's a blimp you're right how'd you know that ?
CHI: i she wha 's dat that ?
INV: that's the tailfins .
CHI: what's this ?
INV: those are the tailfins too .",3.736,pro:int det:art qn pro:indef,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1207,10,1,INV,Investigator,Cindy,the other what ?,,7.099,det:art qn pro:int,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1208,11,0,CHI,Target_Child,Shem,the other blu the the other otter part ?,"INV: that's the tailfins .
CHI: what's this ?
INV: those are the tailfins too .
CHI: where's duh the utter other one ?
INV: the other what ?",3.736,det:art qn det:art n n,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1209,11,1,INV,Investigator,Cindy,the other part the wings you mean ?,,7.099,det:art qn n det:art n pro:per adj,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1408,12,0,CHI,Target_Child,Shem,where's duh the plug ?,"INV: you wanna what ?
CHI: duh the dese these whiskers go out myself .
INV: you'll get them out yourself ?
CHI: by self .
INV: how you gonna do that ?",3.736,pro:int det:art n,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1409,12,1,INV,Investigator,Cindy,the plug for what ?,,7.099,det:art n prep pro:int,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1421,13,0,CHI,Target_Child,Shem,where's anotter another one ?,"INV: you like em .
CHI: yeah .
INV: good okay that's good .
CHI: an had duh the duh the dis this .
INV: the raggedy Andy ?",3.736,pro:int qn pro:indef,P2Y05M23D,30.0
Clark,Clark_2_4/020523.xml,u1422,13,1,INV,Investigator,Cindy,another what another animal ?,,7.099,pro:indef pro:int qn n,P2Y05M23D,30.0
Clark,Clark_2_4/021128.xml,u893,1,0,CHI,Target_Child,Shem,where's a place for dem them to set ?,"CHI: a dese these benches .
INV: oh here why don't you put them on the bench with the bunny and the baby frog ?
CHI: no here !
INV: oh okay .
CHI: xxx here .",4.365,pro:int det:art n prep pro:obj inf v,P2Y11M28D,36.0
Clark,Clark_2_4/021128.xml,u894,1,1,INV,Investigator,Cindy,where's a place for them to sit ?,,4.863,pro:int det:art n prep pro:obj inf v,P2Y11M28D,36.0
Clark,Clark_2_4/020425.xml,u451,1,0,CHI,Target_Child,Shem,wh where's a squito bite go ?,"INV: where ?
CHI: there ?
INV: oh yeah I have a mosquito bite it's a hurt do you ever get mosquito bites ?
CHI: n y yeah an hurts .
INV: yeah do you have a hurt ?",4.365,pro:int det:art n n v,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u452,1,1,INV,Investigator,Cindy,where does a mosquito bite go ?,,5.903,pro:int mod det:art n n v,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u574,2,0,CHI,Target_Child,Shem,thiefman got a thief a a got a an th an the thief got it ?,"CHI: caught caught .
CHI: he got caught .
INV: that's right he got caught stealing the purse .
INV: the policeman caught him .
INV: and this guy caught him .",4.365,v det:art n coord det:art part coord det:art n v pro:per,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u575,2,1,INV,Investigator,Cindy,he got the purse ?,,5.903,pro:sub v det:art n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u662,3,0,CHI,Target_Child,Shem,because looking a mirror ?,"CHI: that .
INV: wait wait wait almost got one more .
INV: oh she's all dressed up .
CHI: s got a beautiful necklace .
INV: beautiful necklace why is she all dressed up ?",4.365,conj part det:art n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u663,3,1,INV,Investigator,Cindy,cause she's looking in the mirror ?,,5.903,n pro:sub part prep det:art n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u708,4,0,CHI,Target_Child,Shem,where's your record go ?,"INV: look at that that's my stomach .
CHI: where's your belly button ?
INV: my belly buttons right here let's see yours .
CHI: belly button .
INV: there it is okay let's turn the page .",4.365,pro:int det:poss n v,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u709,4,1,INV,Investigator,Cindy,my record ?,,5.903,det:poss n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u713,5,0,CHI,Target_Child,Shem,where's the record go ?,"CHI: where's your record go ?
INV: my record ?
CHI: yeah .
INV: well we p t
INV: hello we put it away when you went to little kids place this morning remember ?",4.365,pro:int det:art n v,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u714,5,1,INV,Investigator,Cindy,what record ?,,5.903,det:int n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u715,6,0,CHI,Target_Child,Shem,where's the bunny's record ?,"CHI: yeah .
INV: well we p t
INV: hello we put it away when you went to little kids place this morning remember ?
CHI: where's the record go ?
INV: what record ?",4.365,pro:int det:art adj n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u716,6,1,INV,Investigator,Cindy,oh the bunny's record ?,,5.903,co det:art adj n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u720,7,0,CHI,Target_Child,Shem,where's the big ones go ?,"CHI: where's the bunny's record ?
INV: oh the bunny's record ?
CHI: yeah .
INV: oh this has a record ?
CHI: is the big ones the big ones .",4.365,pro:int det:art adj pro:indef v,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u721,7,1,INV,Investigator,Cindy,wait a minute there's a record that goes to this book ?,,5.903,v det:art n pro:exist det:art n pro:rel v prep det:dem n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u760,8,0,CHI,Target_Child,Shem,wh wh where's your thing ?,"INV: oh what is she holding ?
INV: do you know what that is ?
CHI: yeah .
INV: what are you doing ?
INV: are you trying to tickle me ?",4.365,pro:int det:poss n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u761,8,1,INV,Investigator,Cindy,where's my what ?,,5.903,pro:int co pro:int,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u817,9,0,CHI,Target_Child,Shem,a turn around it where's a bwock block go ?,"CHI: look at that .
INV: how does that do that ?
CHI: go
CHI: look at that .
INV: what's happening to that ?",4.365,det:art n prep pro:per pro:int det:art n v,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u818,9,1,INV,Investigator,Cindy,where's a what ?,,5.903,pro:int det:art pro:int,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u819,10,0,CHI,Target_Child,Shem,where's a bwocks blocks ?,"CHI: go
CHI: look at that .
INV: what's happening to that ?
CHI: a turn around it where's a bwock block go ?
INV: where's a what ?",4.365,pro:int det:art n,P2Y04M25D,29.0
Clark,Clark_2_4/020425.xml,u820,10,1,INV,Investigator,Cindy,where's the books ?,,5.903,pro:int det:art n,P2Y04M25D,29.0
Clark,Clark_2_4/020627.xml,u134,1,0,CHI,Target_Child,Shem,wh eh a where's madam ?,"MOT: a bunny lady took it to the check out counter she said .
MOT: goin on here ?
MOT: Dudley rushed there but the bunny lady didn't have Sam potatoes mother bunny was saying to grocer dog I have decided not to buy any food today after all .
MOT: grocer Dog replied but that's what you say every day madam .
MOT: Dudley took a closer look",3.912,det:art pro:rel n,P2Y06M27D,31.0
Clark,Clark_2_4/020627.xml,u135,1,1,MOT,Mother,,what do you mean madam ?,,6.725,pro:int mod pro:per adj n,P2Y06M27D,31.0
Clark,Clark_2_4/020627.xml,u136,2,0,CHI,Target_Child,Shem,what are you a madam madam ?,"MOT: Dudley rushed there but the bunny lady didn't have Sam potatoes mother bunny was saying to grocer dog I have decided not to buy any food today after all .
MOT: grocer Dog replied but that's what you say every day madam .
MOT: Dudley took a closer look
CHI: wh eh a where's madam ?
MOT: what do you mean madam ?",3.912,pro:int cop pro:per det:art n n,P2Y06M27D,31.0
Clark,Clark_2_4/020627.xml,u137,2,1,MOT,Mother,,which one is madam ?,,6.725,pro:int pro:indef cop n,P2Y06M27D,31.0
Clark,Clark_2_4/020627.xml,u167,3,0,CHI,Target_Child,Shem,wh wh who is his mask ?,"CHI: yeah .
MOT: but no it was not a mother bunny at all the thief was Blackfinger wolf the wicked supermarket robber who is that ?
MOT: what's goin on here ?
CHI: oo read it !
MOT: he'd been wearing a bunny disguise he threw his bunny mask away as out of the supermarket the robber fled .",3.912,pro:int cop det:poss n,P2Y06M27D,31.0
Clark,Clark_2_4/020627.xml,u168,3,1,MOT,Mother,,what does the mask look like ?,,6.725,pro:int mod det:art n v conj,P2Y06M27D,31.0
